stage	task	act	rho	H	beta	T	dt	init_scale	seed	conv_free	conv_nudge	accuracy	mse	mean_settle	osc_ratio	spectral_w1	spectral_w2	output_mag	seg_crossings
2	XOR	relu	0	20	0.50	20	0.50	1.0	7	0.5000	1.0000	1.0000	0.004980	11.5	0.5000	2.9791	1.1945	0.5516	0.0
2	XOR	relu	0	20	0.50	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.000002	18.8	0.0000	2.6553	1.0895	0.5009	0.0
2	XOR	relu	0	20	0.50	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.5	0.0000	2.3764	1.0033	0.5003	0.0
2	XOR	relu	0	20	0.50	50	0.50	1.0	7	1.0000	1.0000	1.0000	0.000002	24.8	0.0000	2.8136	1.0545	0.5008	0.0
2	XOR	relu	0	20	0.50	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.000002	18.8	0.0000	2.6548	1.0893	0.5007	0.0
2	XOR	relu	0	20	0.50	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.5	0.0000	2.3769	1.0028	0.5000	0.0
2	XOR	relu	0	20	0.50	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	24.8	0.0000	2.8129	1.0539	0.5003	0.0
2	XOR	relu	0	20	0.50	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.000002	18.8	0.0000	2.6548	1.0893	0.5007	0.0
2	XOR	relu	0	20	0.50	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.5	0.0000	2.3769	1.0028	0.5000	0.0
2	XOR	relu	0	20	0.50	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	24.8	0.0000	2.8129	1.0539	0.5003	0.0
2	XOR	relu	0	20	1.00	20	0.50	1.0	42	0.5000	1.0000	1.0000	0.001265	8.5	0.0000	2.6621	1.1246	0.5206	0.0
2	XOR	relu	0	20	1.00	20	0.50	1.0	123	0.5000	1.0000	1.0000	0.003166	12.5	0.0000	2.3974	1.0777	0.5427	0.0
2	XOR	relu	0	20	1.00	20	0.50	1.0	7	0.5000	1.0000	1.0000	0.007115	11.5	0.5000	2.9598	1.2654	0.5628	0.0
2	XOR	relu	0	20	1.00	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.000016	19.8	0.0000	2.6384	1.0927	0.5021	0.0
2	XOR	relu	0	20	1.00	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.8	0.0000	2.3744	1.0030	0.5002	0.0
2	XOR	relu	0	20	1.00	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.000037	21.0	0.0000	2.8343	1.0778	0.5035	0.0
2	XOR	relu	0	20	1.00	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.000017	19.8	0.0000	2.6380	1.0924	0.5019	0.0
2	XOR	relu	0	20	1.00	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.8	0.0000	2.3747	1.0028	0.5000	0.0
2	XOR	relu	0	20	1.00	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.000002	32.8	0.0000	2.8296	1.0681	0.5007	0.0
2	XOR	relu	0	20	1.00	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.000017	19.8	0.0000	2.6380	1.0924	0.5019	0.0
2	XOR	relu	0	20	1.00	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.8	0.0000	2.3747	1.0028	0.5000	0.0
2	XOR	relu	0	20	1.00	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.000002	32.5	0.0000	2.8296	1.0677	0.5007	0.0
2	XOR	relu	0	50	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	3.0	0.0000	610480384.0000	954479653161009152.0000	0.0000	0.0
2	XOR	relu	0	50	0.10	20	0.50	1.0	123	0.7500	1.0000	0.7500	0.251059	10.7	0.0000	3.9942	0.9628	0.2672	0.0
2	XOR	relu	0	50	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	3.0	0.0000	4.0025	2067945357312.0000	0.0000	0.0
2	XOR	relu	0	50	0.10	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.0	0.0000	4.1989	0.9747	0.5000	0.0
2	XOR	relu	0	50	0.10	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	15.8	0.0000	4.0077	0.9575	0.5000	0.0
2	XOR	relu	0	50	0.10	50	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	17.0	0.0000	3.9714	0.9666	0.5001	0.0
2	XOR	relu	0	50	0.10	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.0	0.0000	4.1988	0.9746	0.5000	0.0
2	XOR	relu	0	50	0.10	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	15.8	0.0000	4.0077	0.9572	0.5000	0.0
2	XOR	relu	0	50	0.10	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	16.5	0.0000	3.9699	0.9472	0.5000	0.0
2	XOR	relu	0	50	0.10	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.0	0.0000	4.1988	0.9746	0.5000	0.0
2	XOR	relu	0	50	0.10	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	15.8	0.0000	4.0077	0.9572	0.5000	0.0
2	XOR	relu	0	50	0.10	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	16.5	0.0000	3.9699	0.9471	0.5000	0.0
2	XOR	relu	0	50	0.50	20	0.50	1.0	42	0.5000	1.0000	1.0000	0.002377	10.0	0.0000	4.2238	1.1040	0.5358	0.0
2	XOR	relu	0	50	0.50	20	0.50	1.0	123	0.5000	1.0000	0.7500	0.259123	10.0	0.0000	4.0352	1.1637	0.1582	0.0
2	XOR	relu	0	50	0.50	20	0.50	1.0	7	0.5000	1.0000	1.0000	0.001329	10.5	0.0000	3.9759	1.1242	0.5273	0.0
2	XOR	relu	0	50	0.50	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.5	0.0000	4.1993	0.9844	0.5000	0.0
2	XOR	relu	0	50	0.50	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	18.5	0.0000	4.0106	1.0083	0.5001	0.0
2	XOR	relu	0	50	0.50	50	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	20.8	0.0000	3.9848	1.0245	0.5003	0.0
2	XOR	relu	0	50	0.50	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.5	0.0000	4.1993	0.9844	0.5000	0.0
2	XOR	relu	0	50	0.50	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	18.5	0.0000	4.0107	1.0076	0.5000	0.0
2	XOR	relu	0	50	0.50	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	20.8	0.0000	3.9845	1.0215	0.5000	0.0
2	XOR	relu	0	50	0.50	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.5	0.0000	4.1993	0.9844	0.5000	0.0
2	XOR	relu	0	50	0.50	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	18.5	0.0000	4.0107	1.0076	0.5000	0.0
2	XOR	relu	0	50	0.50	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	20.8	0.0000	3.9846	1.0215	0.5000	0.0
2	XOR	relu	0	50	1.00	20	0.50	1.0	42	0.5000	1.0000	1.0000	0.000115	7.5	0.0000	4.2081	1.0275	0.5080	0.0
2	XOR	relu	0	50	1.00	20	0.50	1.0	123	0.5000	1.0000	1.0000	0.001716	11.0	0.0000	4.0332	1.1784	0.5322	0.0
2	XOR	relu	0	50	1.00	20	0.50	1.0	7	0.5000	1.0000	1.0000	0.000937	10.5	0.0000	3.9723	1.1670	0.5231	0.0
2	XOR	relu	0	50	1.00	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.8	0.0000	4.1990	0.9877	0.5001	0.0
2	XOR	relu	0	50	1.00	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.8	0.0000	4.0123	1.0301	0.5001	0.0
2	XOR	relu	0	50	1.00	50	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	22.0	0.0000	3.9883	1.0429	0.5004	0.0
2	XOR	relu	0	50	1.00	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.8	0.0000	4.1990	0.9876	0.5001	0.0
2	XOR	relu	0	50	1.00	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.8	0.0000	4.0123	1.0293	0.5000	0.0
2	XOR	relu	0	50	1.00	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	22.0	0.2500	3.9881	1.0403	0.5000	0.0
2	XOR	relu	0	50	1.00	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.000000	15.8	0.0000	4.1990	0.9876	0.5001	0.0
2	XOR	relu	0	50	1.00	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000000	19.8	0.0000	4.0123	1.0293	0.5000	0.0
2	XOR	relu	0	50	1.00	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.000000	22.0	0.0000	3.9881	1.0403	0.5000	0.0
2	XOR	tanh	0	10	0.10	20	0.50	1.0	42	0.0000	0.7500	0.7500	0.144739	20.0	0.5000	2.2609	1.2241	0.6316	0.0
2	XOR	tanh	0	10	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.498407	16.2	0.2500	2.1342	2.3293	0.9989	0.0
2	XOR	tanh	0	10	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.487019	16.5	0.2500	1.8243	1.5401	0.9849	0.0
2	XOR	tanh	0	10	0.10	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.127051	30.0	0.0000	2.4937	1.0630	0.5124	0.0
2	XOR	tanh	0	10	0.10	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.092623	25.0	0.0000	2.4236	0.9749	0.4391	0.0
2	XOR	tanh	0	10	0.10	50	0.50	1.0	7	1.0000	1.0000	1.0000	0.131748	25.5	0.0000	2.1081	1.0106	0.4456	0.0
2	XOR	tanh	0	10	0.10	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.050278	26.5	0.0000	2.5097	1.0187	0.3760	0.0
2	XOR	tanh	0	10	0.10	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.134374	24.2	0.0000	2.4313	0.9800	0.5659	0.0
2	XOR	tanh	0	10	0.10	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.109586	22.5	0.0000	2.1095	0.9618	0.5050	0.0
2	XOR	tanh	0	10	0.10	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.075280	22.8	0.0000	2.5100	0.9988	0.4963	0.0
2	XOR	tanh	0	10	0.10	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.094866	24.0	0.0000	2.4292	0.9660	0.4339	0.0
2	XOR	tanh	0	10	0.10	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.103725	22.8	0.0000	2.1127	0.9614	0.4921	0.0
2	XOR	tanh	0	10	0.50	20	0.50	1.0	42	0.0000	0.7500	1.0000	0.045589	20.0	0.5000	2.2340	1.1953	0.4634	0.0
2	XOR	tanh	0	10	0.50	20	0.50	1.0	123	0.0000	0.7500	1.0000	0.077514	20.0	0.5000	2.1236	1.2039	0.5084	0.0
2	XOR	tanh	0	10	0.50	20	0.50	1.0	7	0.0000	0.7500	0.7500	0.121349	20.0	0.7500	1.8114	1.2310	0.5573	0.0
2	XOR	tanh	0	10	0.50	50	0.50	1.0	42	1.0000	1.0000	0.7500	0.109700	27.8	0.0000	2.2529	1.0722	0.5740	0.0
2	XOR	tanh	0	10	0.50	50	0.50	1.0	123	0.7500	1.0000	1.0000	0.061307	20.5	0.2500	2.2335	1.0461	0.3807	0.0
2	XOR	tanh	0	10	0.50	50	0.50	1.0	7	0.7500	1.0000	0.7500	0.135886	24.0	0.0000	1.9800	1.0672	0.5206	0.0
2	XOR	tanh	0	10	0.50	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.082143	44.8	0.0000	2.2754	1.0403	0.4088	0.0
2	XOR	tanh	0	10	0.50	100	0.50	1.0	123	0.7500	1.0000	1.0000	0.109580	23.0	0.2500	2.2442	1.0688	0.5264	0.0
2	XOR	tanh	0	10	0.50	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.109506	37.8	0.2500	1.9941	1.0441	0.4695	0.0
2	XOR	tanh	0	10	0.50	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.079056	36.5	0.0000	2.2787	1.0386	0.4065	0.0
2	XOR	tanh	0	10	0.50	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.092887	48.0	0.0000	2.2465	1.0294	0.4476	0.0
2	XOR	tanh	0	10	0.50	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.116392	32.8	0.2500	1.9980	1.0357	0.4944	0.0
2	XOR	tanh	0	10	1.00	20	0.50	1.0	42	0.0000	0.7500	1.0000	0.125326	20.0	0.7500	2.0998	1.2159	0.5937	0.0
2	XOR	tanh	0	10	1.00	20	0.50	1.0	123	0.2500	1.0000	1.0000	0.031712	11.0	1.0000	2.0535	1.1961	0.4079	0.0
2	XOR	tanh	0	10	1.00	20	0.50	1.0	7	0.0000	0.5000	0.7500	0.156177	20.0	1.0000	1.7280	1.2559	0.6753	0.0
2	XOR	tanh	0	10	1.00	50	0.50	1.0	42	0.7500	1.0000	1.0000	0.159917	33.3	0.0000	2.0973	1.0995	0.5420	0.0
2	XOR	tanh	0	10	1.00	50	0.50	1.0	123	0.7500	1.0000	1.0000	0.109121	33.3	0.2500	2.0941	1.0858	0.4589	0.0
2	XOR	tanh	0	10	1.00	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.165404	36.3	0.0000	1.8307	1.1014	0.4810	0.0
2	XOR	tanh	0	10	1.00	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.153677	43.2	0.0000	2.1132	1.0695	0.5108	0.0
2	XOR	tanh	0	10	1.00	100	0.50	1.0	123	1.0000	1.0000	0.7500	0.136282	45.0	0.0000	2.1013	1.0788	0.4845	0.0
2	XOR	tanh	0	10	1.00	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.137948	50.0	0.0000	1.8350	1.0755	0.4427	0.0
2	XOR	tanh	0	10	1.00	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.161989	38.8	0.0000	2.1112	1.0758	0.5191	0.0
2	XOR	tanh	0	10	1.00	200	0.50	1.0	123	1.0000	1.0000	0.7500	0.198675	33.8	0.0000	2.0993	1.0742	0.6490	0.0
2	XOR	tanh	0	10	1.00	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.171313	39.2	0.0000	1.8398	1.0931	0.4742	0.0
2	XOR	tanh	0	20	0.10	20	0.50	1.0	42	0.2500	1.0000	0.5000	0.448586	18.0	0.5000	2.4000	1.3660	0.9344	0.0
2	XOR	tanh	0	20	0.10	20	0.50	1.0	123	0.2500	0.7500	0.7500	0.226899	11.0	0.2500	2.8241	1.3042	0.7344	0.0
2	XOR	tanh	0	20	0.10	20	0.50	1.0	7	0.0000	1.0000	0.5000	0.238726	20.0	0.0000	3.0088	1.1433	0.7324	0.0
2	XOR	tanh	0	20	0.10	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.082378	23.2	0.0000	2.9040	0.9607	0.5361	0.0
2	XOR	tanh	0	20	0.10	50	0.50	1.0	123	0.7500	1.0000	1.0000	0.055182	17.3	0.0000	2.9351	0.9813	0.4804	0.0
2	XOR	tanh	0	20	0.10	50	0.50	1.0	7	1.0000	1.0000	1.0000	0.081551	26.0	0.0000	3.2959	0.9912	0.5417	0.0
2	XOR	tanh	0	20	0.10	100	0.50	1.0	42	1.0000	1.0000	0.7500	0.101697	23.5	0.0000	2.9134	0.9827	0.5636	0.0
2	XOR	tanh	0	20	0.10	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.055823	23.8	0.0000	2.9422	0.9495	0.4526	0.0
2	XOR	tanh	0	20	0.10	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.084357	24.8	0.0000	3.3120	0.9692	0.5344	0.0
2	XOR	tanh	0	20	0.10	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.063311	26.0	0.0000	2.9162	0.9510	0.3811	0.0
2	XOR	tanh	0	20	0.10	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.096916	24.5	0.0000	2.9509	0.9843	0.5682	0.0
2	XOR	tanh	0	20	0.10	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.084649	24.8	0.0000	3.3082	0.9679	0.5336	0.0
2	XOR	tanh	0	20	0.50	20	0.50	1.0	42	0.0000	1.0000	1.0000	0.029820	20.0	0.2500	2.6639	1.2081	0.5071	0.0
2	XOR	tanh	0	20	0.50	20	0.50	1.0	123	0.0000	0.7500	1.0000	0.028544	20.0	0.2500	2.6564	1.1750	0.4780	0.0
2	XOR	tanh	0	20	0.50	20	0.50	1.0	7	0.0000	0.7500	0.7500	0.146766	20.0	0.2500	3.0507	1.1669	0.6779	0.0
2	XOR	tanh	0	20	0.50	50	0.50	1.0	42	0.7500	1.0000	0.7500	0.107837	18.0	0.0000	2.6972	1.0253	0.5729	0.0
2	XOR	tanh	0	20	0.50	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.048564	15.5	0.2500	2.6837	1.0308	0.4613	0.0
2	XOR	tanh	0	20	0.50	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.088961	25.3	0.0000	3.0782	1.0741	0.5738	0.0
2	XOR	tanh	0	20	0.50	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.073244	38.8	0.0000	2.7059	1.0097	0.4300	0.0
2	XOR	tanh	0	20	0.50	100	0.50	1.0	123	1.0000	1.0000	0.7500	0.115185	28.5	0.2500	2.6975	1.0343	0.5566	0.0
2	XOR	tanh	0	20	0.50	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.089449	32.2	0.0000	3.0925	1.0410	0.5561	0.0
2	XOR	tanh	0	20	0.50	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.076960	38.0	0.0000	2.7081	1.0105	0.4374	0.0
2	XOR	tanh	0	20	0.50	200	0.50	1.0	123	1.0000	1.0000	0.7500	0.115909	28.2	0.0000	2.6978	1.0290	0.5569	0.0
2	XOR	tanh	0	20	0.50	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.087173	33.0	0.2500	3.0945	1.0431	0.5536	0.0
2	XOR	tanh	0	20	1.00	20	0.50	1.0	42	0.0000	1.0000	1.0000	0.032517	20.0	0.2500	2.5907	1.1603	0.4466	0.0
2	XOR	tanh	0	20	1.00	20	0.50	1.0	123	0.2500	0.7500	1.0000	0.058834	10.0	0.2500	2.5092	1.2017	0.5404	0.0
2	XOR	tanh	0	20	1.00	20	0.50	1.0	7	0.0000	0.7500	0.5000	0.175075	20.0	0.5000	2.9189	1.1929	0.7094	0.0
2	XOR	tanh	0	20	1.00	50	0.50	1.0	42	0.7500	1.0000	1.0000	0.056007	24.0	0.2500	2.6027	1.0791	0.4907	0.0
2	XOR	tanh	0	20	1.00	50	0.50	1.0	123	0.7500	1.0000	1.0000	0.114867	21.3	0.2500	2.5208	1.0858	0.5587	0.0
2	XOR	tanh	0	20	1.00	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.110030	30.3	0.0000	2.9269	1.0879	0.5820	0.0
2	XOR	tanh	0	20	1.00	100	0.50	1.0	42	0.7500	1.0000	1.0000	0.093132	28.3	0.0000	2.6106	1.0492	0.4698	0.0
2	XOR	tanh	0	20	1.00	100	0.50	1.0	123	0.7500	1.0000	1.0000	0.091470	23.0	0.0000	2.5300	1.0520	0.5253	0.0
2	XOR	tanh	0	20	1.00	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.120665	40.5	0.0000	2.9401	1.0864	0.5945	0.0
2	XOR	tanh	0	20	1.00	200	0.50	1.0	42	0.7500	1.0000	1.0000	0.084625	22.5	0.0000	2.6122	1.0443	0.4568	0.0
2	XOR	tanh	0	20	1.00	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.102674	48.2	0.0000	2.5339	1.0511	0.5384	0.0
2	XOR	tanh	0	20	1.00	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.117645	38.2	0.0000	2.9364	1.0720	0.5829	0.0
2	XOR	tanh	0	50	0.10	20	0.50	1.0	42	0.0000	1.0000	0.7500	0.182670	20.0	0.2500	4.3916	1.1265	0.6485	0.0
2	XOR	tanh	0	50	0.10	20	0.50	1.0	123	0.7500	1.0000	0.7500	0.226748	17.7	0.2500	4.2191	1.1618	0.7499	0.0
2	XOR	tanh	0	50	0.10	20	0.50	1.0	7	0.0000	1.0000	0.7500	0.236300	20.0	0.2500	4.2836	1.1084	0.6834	0.0
2	XOR	tanh	0	50	0.10	50	0.50	1.0	42	1.0000	1.0000	1.0000	0.050530	26.0	0.0000	4.4878	0.9341	0.4133	0.0
2	XOR	tanh	0	50	0.10	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.085262	23.8	0.0000	4.3276	0.9571	0.5920	0.0
2	XOR	tanh	0	50	0.10	50	0.50	1.0	7	1.0000	1.0000	1.0000	0.144370	27.5	0.0000	4.4111	0.9611	0.5214	0.0
2	XOR	tanh	0	50	0.10	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.068408	24.5	0.0000	4.5044	0.9255	0.4609	0.0
2	XOR	tanh	0	50	0.10	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.084800	22.2	0.0000	4.3404	0.9340	0.5859	0.0
2	XOR	tanh	0	50	0.10	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.147537	27.0	0.0000	4.4246	0.9546	0.5199	0.0
2	XOR	tanh	0	50	0.10	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.040337	22.5	0.0000	4.5063	0.9360	0.3837	0.0
2	XOR	tanh	0	50	0.10	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.077502	22.5	0.0000	4.3410	0.9353	0.5736	0.0
2	XOR	tanh	0	50	0.10	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.161629	26.0	0.0000	4.4259	0.9433	0.5127	0.0
2	XOR	tanh	0	50	0.50	20	0.50	1.0	42	0.0000	0.7500	1.0000	0.018934	20.0	0.2500	4.2889	1.1519	0.4600	0.0
2	XOR	tanh	0	50	0.50	20	0.50	1.0	123	0.0000	0.7500	1.0000	0.051918	20.0	0.2500	4.1550	1.1244	0.5347	0.0
2	XOR	tanh	0	50	0.50	20	0.50	1.0	7	0.0000	1.0000	1.0000	0.113774	20.0	0.2500	4.1678	1.1455	0.5809	0.0
2	XOR	tanh	0	50	0.50	50	0.50	1.0	42	0.7500	1.0000	1.0000	0.067519	22.0	0.0000	4.3398	0.9956	0.4681	0.0
2	XOR	tanh	0	50	0.50	50	0.50	1.0	123	0.7500	1.0000	1.0000	0.098804	17.0	0.0000	4.2140	1.0053	0.6052	0.0
2	XOR	tanh	0	50	0.50	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.136313	24.0	0.0000	4.2299	1.0078	0.5428	0.0
2	XOR	tanh	0	50	0.50	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.064157	34.5	0.0000	4.3507	0.9844	0.4568	0.0
2	XOR	tanh	0	50	0.50	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.101950	25.8	0.0000	4.2222	0.9909	0.6071	0.0
2	XOR	tanh	0	50	0.50	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.140817	31.5	0.0000	4.2395	0.9937	0.5330	0.0
2	XOR	tanh	0	50	0.50	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.061545	35.0	0.0000	4.3529	0.9826	0.4523	0.0
2	XOR	tanh	0	50	0.50	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.101003	25.8	0.0000	4.2212	0.9899	0.6052	0.0
2	XOR	tanh	0	50	0.50	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.137980	31.8	0.0000	4.2388	0.9913	0.5282	0.0
2	XOR	tanh	0	50	1.00	20	0.50	1.0	42	0.0000	0.7500	1.0000	0.031694	20.0	0.2500	4.2267	1.1911	0.5043	0.0
2	XOR	tanh	0	50	1.00	20	0.50	1.0	123	0.0000	1.0000	1.0000	0.066213	20.0	0.2500	4.1007	1.1560	0.5897	0.0
2	XOR	tanh	0	50	1.00	20	0.50	1.0	7	0.0000	0.7500	1.0000	0.140298	20.0	0.2500	4.0882	1.1726	0.6306	0.0
2	XOR	tanh	0	50	1.00	50	0.50	1.0	42	0.7500	1.0000	1.0000	0.087698	25.0	0.0000	4.2522	1.0408	0.5027	0.0
2	XOR	tanh	0	50	1.00	50	0.50	1.0	123	0.7500	1.0000	0.7500	0.133563	19.3	0.0000	4.1302	1.0518	0.6431	0.0
2	XOR	tanh	0	50	1.00	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.149564	26.7	0.0000	4.1215	1.0466	0.5690	0.0
2	XOR	tanh	0	50	1.00	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.087167	40.5	0.0000	4.2612	1.0272	0.4951	0.0
2	XOR	tanh	0	50	1.00	100	0.50	1.0	123	1.0000	1.0000	0.7500	0.122863	27.8	0.0000	4.1403	1.0299	0.6250	0.0
2	XOR	tanh	0	50	1.00	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.152000	35.2	0.0000	4.1314	1.0445	0.5750	0.0
2	XOR	tanh	0	50	1.00	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.079303	43.5	0.0000	4.2626	1.0204	0.4809	0.0
2	XOR	tanh	0	50	1.00	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.071160	53.2	0.0000	4.1432	1.0294	0.5221	0.0
2	XOR	tanh	0	50	1.00	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.134847	37.0	0.0000	4.1362	1.0285	0.5467	0.0
2	ADD	c19_r1	1	10	0.10	20	0.50	0.1	42	0.9200	1.0000	0.0400	0.365058	13.7	0.0000	0.6372	1.3174	0.2961	0.0
2	ADD	c19_r1	1	10	0.10	20	0.50	0.1	123	0.6400	1.0000	0.0400	0.362180	14.3	0.0400	0.5022	1.1755	0.2896	0.0
2	ADD	c19_r1	1	10	0.10	20	0.50	0.1	7	0.7200	1.0000	0.0400	0.350708	13.9	0.0000	0.7038	1.0019	0.2544	0.0
2	ADD	c19_r1	1	10	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.348603	14.6	0.0000	0.7706	1.1271	0.2457	0.0
2	ADD	c19_r1	1	10	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.349300	17.9	0.0000	0.7258	1.1228	0.2483	0.0
2	ADD	c19_r1	1	10	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.348835	16.4	0.0000	0.7898	1.1346	0.2493	0.0
2	ADD	c19_r1	1	10	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.348724	14.8	0.0400	0.7703	1.1271	0.2450	0.0
2	ADD	c19_r1	1	10	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.349233	17.9	0.0000	0.7298	1.1167	0.2479	0.0
2	ADD	c19_r1	1	10	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.348813	16.4	0.0400	0.7908	1.1371	0.2493	0.0
2	ADD	c19_r1	1	10	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.348725	14.8	0.0000	0.7703	1.1271	0.2450	0.0
2	ADD	c19_r1	1	10	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.349119	18.1	0.0000	0.7297	1.1181	0.2480	0.0
2	ADD	c19_r1	1	10	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.348813	16.4	0.0000	0.7908	1.1371	0.2493	0.0
